qdate,y_001m,y_003m,y_012m,y_024m,y_036m,y_048m,y_060m,y_120m,inflation,FFR,D12,E12,Index,AAA,BAA,LTR,CORPR,TBL,AHETPI,CPIAUCSL,DSPIC96,HSN1F,INDPRO,M1NS,NAPM,PAYEMS,PCE,PPICRM,PPIFGS,TCU,UNRATE,output,employment,house_orders,money_finance,price,real_activity,nominal_price
19881130,6.847,8.019,8.463,8.641,8.644,8.73,8.729,8.9978,4.24610052,8.35,9.64,23.41,273.7,0.0945,0.1048,-0.0196,-0.0169,0.0776,3.289421241,4.158426891,3.789972476,0.478851673,2.751678341,4.072139383,55.6,3.089011908,8.554961369,0.105097225,3.33982804,84.8,5.3,-0.221790406,-0.548235847,-0.395232451,0.515121331,-0.048317034,-0.424897007,-0.048317034
19881230,6.621,8.297,8.896,8.935,8.986,8.991,9.001,9.0064,4.411764706,8.76,9.73,23.75,277.72,0.0957,0.1065,0.011,0.0039,0.0807,3.390155168,4.317217187,3.683556268,10.06435258,2.71595524,4.80806662,56,3.075703834,8.464110142,3.316366096,3.892984637,85.1,5.3,-0.19549175,-0.520991169,-0.520540188,0.500137119,0.177713442,-0.397173501,0.177713442
19890131,7.914,8.6,8.883,8.906,8.864,8.882,8.828,8.827,4.482758621,9.12,9.8133,24.1533,297.47,0.0962,0.1065,0.0203,0.0202,0.0827,3.801936253,4.385188253,4.08509251,20.62495105,2.945368699,3.585811146,54.7,3.229896481,7.915311043,7.95526317,4.322511974,85.2,5.4,-0.267617149,-0.598947894,-0.435880116,0.597254232,0.348754769,-0.479765581,0.348754769
19890228,7.577,8.932,9.354,9.311,9.251,9.266,9.155,9.1471,4.647160069,9.36,9.8967,24.5567,288.86,0.0964,0.1061,-0.0179,-0.0129,0.0853,4.112334846,4.542412511,3.609850001,-6.383489745,2.107285188,3.575342891,54.1,3.035620736,7.786286253,6.604736126,5.134032997,84.7,5.2,-0.000266768,-0.602255798,-0.086485099,0.886562206,0.644349863,-0.372365847,0.644349863
19890331,8.796,9.126,9.621,9.518,9.456,9.341,9.287,9.0739,4.892703863,9.85,9.98,24.96,294.87,0.098,0.1067,0.0122,0.0064,0.0882,4.103679422,4.776777373,3.487345307,-16.54247564,2.146746423,3.014249954,51.5,2.949671257,6.875519052,8.939959625,5.209035001,84.8,5,0.108437219,-0.580583376,0.215435779,1.062221478,0.688239406,-0.315434101,0.688239406
19890428,8.581,8.618,9.05,9.077,9.016,8.962,8.891,8.9012,5.034129693,9.84,10.0867,25.0467,309.64,0.0979,0.1061,0.0159,0.0213,0.0865,4.082199452,4.911515605,2.763448451,-13.94758603,1.65761418,1.568809676,52.2,2.876074296,8.031431828,8.727339717,5.544354866,84.7,5.2,0.149364924,-0.376136059,0.075756064,0.959836384,0.608575186,-0.170507548,0.608575186
19890531,8.604,8.827,8.765,8.605,8.61,8.592,8.541,8.5151,5.276595745,9.81,10.1933,25.1333,320.52,0.0957,0.1046,0.0401,0.0379,0.0843,3.34409426,5.142094581,2.190409244,-4.179712868,1.065212955,0.353056921,49.3,2.768947871,7.346137024,8.692438643,6.150219976,84,5.2,0.383687171,-0.354732431,0.303996532,0.872630953,0.681677336,-0.057338126,0.681677336
19890630,8.275,8.183,8.118,7.905,7.911,7.857,7.939,8.0823,5.169491525,9.53,10.3,25.22,317.98,0.091,0.1003,0.055,0.0395,0.0815,3.648137747,5.040306774,2.193448103,-11.04875369,0.892018613,-0.734870838,47.3,2.531994492,7.04153965,6.195787454,5.870760083,83.9,5.3,0.423124968,-0.172326926,0.386367612,0.775098918,0.507264089,0.0747502,0.507264089
19890731,7.853,7.984,7.598,7.36,7.452,7.437,7.438,7.7831,5.063291139,9.24,10.4233,24.71,346.08,0.0893,0.0987,0.0238,0.0178,0.0788,3.840638086,4.939275533,2.151487182,7.379233219,-0.201246487,-0.612950457,45.9,2.35653208,6.909598553,6.795821025,4.861443269,82.9,5.2,0.734897238,-0.132796021,0.452061938,0.577590809,0.211660857,0.216959664,0.211660857
19890831,7.806,8.08,8.113,8.237,8.18,8.166,8.129,8.1871,4.621848739,8.99,10.5467,24.2,351.45,0.0896,0.0988,-0.0259,-0.0163,0.079,3.83665511,4.518222279,2.241352568,1.299657283,0.220238808,-0.577850725,45.1,2.28541803,7.166871218,4.238777835,4.141005687,83.4,5.2,0.539357778,-0.214801064,0.657482318,0.29843256,0.188585476,0.088020105,0.188585476
19890929,7.774,8.1,8.309,8.293,8.292,8.257,8.223,8.2513,4.435146444,9.02,10.67,23.69,349.15,0.0901,0.0991,0.0019,0.004,0.0775,3.715597689,4.339608456,2.392387633,-9.545243743,0.316670111,-0.256838461,46,2.194198182,7.026719599,5.515182008,4.485056617,83,5.3,0.537512656,-0.059218042,0.649632938,0.311954907,-0.016955471,0.189849756,-0.016955471
19891031,7.71,7.958,7.746,7.675,7.773,7.774,7.757,7.9089,4.587155963,8.84,10.7967,23.4167,340.36,0.0892,0.0981,0.0379,0.0276,0.0764,3.797275099,4.485056617,2.305102019,-10.72192523,-0.312088888,0.306905612,46.8,2.04404359,6.228902286,6.123337572,4.826674097,82.8,5.3,0.824547343,0.058563412,0.518600816,0.275016213,-0.020787652,0.378144568,-0.020787652
19891130,7.101,7.77,7.669,7.586,7.632,7.682,7.68,7.7975,4.655029094,8.55,10.9233,23.1433,345.99,0.0889,0.0981,0.0078,0.007,0.0769,3.588288607,4.549931807,2.353131412,8.541775115,-0.199187246,0.418490244,46.8,1.980593874,6.025105308,8.359167091,4.635410937,82.8,5.4,0.770747276,0.139760204,0.516487118,0.068947527,-0.00027758,0.404500929,-0.00027758
19891229,6.396,7.738,7.757,7.735,7.789,7.79,7.76,7.9107,4.63960232,8.45,11.05,22.87,353.4,0.0886,0.0982,-0.0006,0.0006,0.0763,3.881999185,4.535190125,1.729548474,-4.348511194,-0.035210529,0.9295475,47.4,1.797155193,6.289489306,6.892491131,4.879016417,83.1,5.4,0.698044508,0.237446665,0.614702652,-0.095536112,-0.141932554,0.44170448,-0.141932554
19900131,7.663,7.926,8.076,8.097,8.168,8.215,8.244,8.3573,5.198019802,8.23,11.14,22.47,329.08,0.0899,0.0994,-0.0343,-0.0191,0.0764,3.762518031,5.067429096,1.720916674,-14.81418797,-0.884089819,1.079869861,47.2,1.862454426,6.855682262,4.504834502,5.770831762,82.5,5.4,0.964964392,0.129817913,0.180287738,-0.133769153,-0.009342988,0.47965235,-0.009342988
19900228,7.725,7.957,8.05,8.24,8.275,8.356,8.372,8.4624,5.263157895,8.24,11.23,22.07,331.89,0.0922,0.1014,-0.0025,-0.0012,0.0774,4.049136135,5.129329439,1.941108082,-5.112407533,0.455536074,1.93807003,49.1,1.849794657,6.69940701,4.893062347,4.968342015,83,5.3,0.61492583,0.198039105,0.441142415,-0.174804004,-0.069660058,0.374906652,-0.069660058
19900330,8.019,7.986,8.287,8.469,8.542,8.537,8.529,8.564,5.237315876,8.28,11.32,21.67,339.94,0.0937,0.1021,-0.0044,-0.0011,0.079,4.139914752,5.104776507,1.580938604,1.227009259,0.691581583,2.53662189,49.9,1.866596855,7.174434246,2.115463504,4.526447184,83.3,5.2,0.532144786,0.217589582,0.526114666,-0.313016355,-0.113621772,0.351899841,-0.113621772
19900430,7.527,7.974,8.537,8.749,8.835,8.9,8.879,8.9235,4.711616572,8.26,11.4333,21.5333,330.8,0.0946,0.103,-0.0202,-0.0191,0.0777,3.724637885,4.603987675,2.702658779,-11.49088805,0.535315709,3.237334499,50,1.742406298,6.440682262,-1.353985869,3.731452427,83,5.4,0.594783341,0.300763545,0.877596105,-0.3365761,-0.400472687,0.430357294,-0.400472687
19900531,7.367,7.936,8.121,8.307,8.362,8.456,8.481,8.5239,4.365400162,8.18,11.5467,21.3967,361.23,0.0947,0.1041,0.0415,0.0385,0.0774,4.324454595,4.272801845,2.946141374,-20.576495,1.393096488,3.765813826,49.5,1.76966497,6.428798524,-1.348768038,3.023988519,83,5.4,0.386487412,0.315296757,0.881744214,-0.331325973,-0.54503919,0.350805642,-0.54503919
19900629,7.652,7.924,7.947,8.044,8.139,8.22,8.268,8.3853,4.673650282,8.29,11.66,21.26,358.02,0.0926,0.1022,0.023,0.0216,0.0773,4.307125424,4.567723147,2.7959345,-16.3802509,1.643309336,4.577863416,49.2,1.676745373,6.792234212,-2.551659538,3.109058707,83.1,5.2,0.315674363,0.306823298,0.941029287,-0.132594621,-0.309725931,0.313714429,-0.309725931
19900731,7.475,7.668,7.668,7.737,7.862,7.951,8.034,8.3322,4.819277108,8.15,11.7167,21.42,356.15,0.0924,0.102,0.0107,0.0102,0.0762,3.992546241,4.706751086,2.833312112,-29.91474583,2.518239389,3.807710099,46.6,1.604206904,6.673435687,-2.445109586,3.539428585,82.9,5.5,0.109138295,0.413676548,1.000246927,-0.007832477,-0.091386169,0.302350338,-0.091386169
19900831,7.498,7.563,7.62,7.895,8.113,8.324,8.453,8.8887,5.702811245,8.13,11.7733,21.58,322.56,0.0941,0.1041,-0.0419,-0.0292,0.0745,4.086268545,5.546130299,2.068667587,-27.76891271,1.886563164,4.556539517,46.1,1.371055174,6.360347899,8.79167641,4.988136334,82.9,5.7,0.42419942,0.630068387,1.046500681,0.073755458,0.504040604,0.559566231,0.504040604
19900928,7.039,7.305,7.584,7.857,8.043,8.255,8.387,8.8648,6.169871795,8.2,11.83,21.74,306.05,0.0956,0.1064,0.0117,0.0091,0.0736,4.070040658,5.987018949,1.823093968,-25.33285277,2.372372567,4.942064069,44.5,1.06332208,6.842679278,12.20017666,5.710967971,83,5.9,0.324027226,0.693581899,1.233154413,0.146037097,0.929814303,0.559245688,0.929814303
19901031,6.765,7.275,7.455,7.602,7.806,8.023,8.16,8.6758,6.379585327,8.11,11.9167,21.6067,304,0.0953,0.1074,0.0215,0.0132,0.0717,3.658341718,6.184350528,0.691357398,-32.72129112,1.695907626,4.114880526,43.2,0.815573812,6.478657414,20.28812273,6.175323221,82.2,5.9,0.572593481,0.818083397,1.308662701,0.232841987,1.021769407,0.737035966,1.021769407
19901130,6.662,7.181,7.332,7.364,7.55,7.756,7.863,8.2907,6.195393169,7.81,12.0033,21.4733,322.22,0.093,0.1062,0.0402,0.0285,0.0706,3.8523282,6.011054306,0.664954032,-32.74487436,0.201457673,4.26123423,41.3,0.426815644,6.248395926,12.94166585,6.573553962,81.1,6.2,0.952205928,1.061148377,1.527530536,0.102371489,0.933941062,1.041869361,0.933941062
19901231,5.508,6.581,6.918,7.054,7.307,7.47,7.656,8.2193,6.254948535,7.31,12.09,21.34,330.22,0.0905,0.1043,0.0187,0.0167,0.0674,3.640342939,6.067119518,1.045611771,-30.58352672,-1.096578267,3.883630858,40.8,0.285414251,4.9224583,5.281449643,5.475051477,80.4,6.3,1.386108265,1.079958509,1.938954134,-0.061373462,0.837520522,1.221195645,0.837520522
19910131,5.887,6.326,6.609,6.92,7.162,7.435,7.523,8.1434,5.647058824,6.91,12.0967,21.2067,343.93,0.0904,0.1045,0.013,0.015,0.0622,3.529778208,5.493371882,0.315148679,-43.57580507,-0.963140665,3.79854538,39.2,-0.136606407,3.268316184,6.001800973,4.078800924,79.9,6.4,1.409121511,1.40998982,2.302751573,-0.225753233,0.401991795,1.441058765,0.401991795
19910228,5.724,6.171,6.497,6.904,7.158,7.448,7.562,8.1356,5.3125,6.25,12.1033,21.0733,367.07,0.0883,0.1007,0.003,0.0121,0.0594,3.029054247,5.176193456,0.259950025,-20.38719034,-2.518893455,4.401506082,39.4,-0.641933133,4.049220825,-2.560595091,3.509131981,79.3,6.6,1.676318851,1.666918265,1.96709135,-0.683513701,0.006670446,1.711612031,0.006670446
19910328,5.897,5.862,6.352,6.964,7.228,7.535,7.726,8.1748,4.821150855,6.12,12.11,20.94,375.22,0.0893,0.1009,0.0038,0.0108,0.0591,3.020200329,4.708538667,0.505677207,-12.41183927,-3.557193424,4.816063944,40.7,-0.985590962,4.493509565,-4.475455038,3.182848237,78.8,6.8,1.772719208,1.861687542,2.092549158,-0.774418185,-0.31932731,1.874608209,-0.31932731
19910430,5.467,5.627,6.184,6.676,7.062,7.417,7.543,8.1745,4.809930178,5.91,12.1233,20.43,375.35,0.0886,0.0994,0.014,0.0138,0.0565,3.304479478,4.697833502,0.246559274,-6.478455386,-3.269659635,4.280972608,42.8,-1.217597037,3.816852856,-2.464392828,3.267990856,78.8,6.7,1.658795062,1.775872968,1.770395217,-0.866027104,-0.036276929,1.767110985,-0.036276929
19910531,5.439,5.646,6.257,6.763,7.045,7.449,7.612,8.2448,5.0348567,5.78,12.1367,19.92,389.83,0.0886,0.0986,0,0.0039,0.0546,3.196398026,4.912207765,0.402312994,-3.235296445,-2.43895363,5.478812316,44.5,-1.471613192,4.242818938,-2.156946366,3.429863595,79.5,6.9,1.394316904,1.857087577,1.637161988,-0.871341546,0.10833558,1.714212439,0.10833558
19910628,5.234,5.656,6.313,6.853,7.295,7.677,7.862,8.4401,4.695919938,5.9,12.15,19.41,371.16,0.0901,0.0996,-0.0063,-0.0018,0.0557,2.99394646,4.588996206,0.725965172,-5.467902918,-1.772342554,5.728888191,50.3,-1.405793872,3.631269044,-1.401424337,3.180184316,80.2,6.9,1.234965169,1.79263874,1.502402269,-0.726019539,-0.118879561,1.601135422,-0.118879561
19910731,5.561,5.647,6.158,6.689,7.109,7.514,7.705,8.3012,4.367816092,5.82,12.1933,18.88,387.81,0.09,0.0989,0.0157,0.0167,0.0558,3.083095834,4.275116695,0.097675993,-5.889641124,-1.710148252,5.971029955,50.6,-1.41370071,3.828742891,-1.596840318,2.677984302,80.1,6.8,1.181145804,1.659439739,1.229607743,-0.749589909,-0.263679514,1.495134805,-0.263679514
19910830,5.326,5.441,5.644,6.301,6.652,7.092,7.297,8.0619,3.799392097,5.66,12.2367,18.35,395.43,0.0875,0.0965,0.034,0.0275,0.0533,3.077165867,3.728992825,0.723876643,-0.379507097,-1.819369113,6.028437618,52.9,-1.208340767,3.235871264,-10.88860796,1.746406132,80.1,6.9,1.194428191,1.539553788,1.294444651,-0.89471123,-0.937933828,1.423243977,-0.937933828
19910930,5.009,5.213,5.371,5.925,6.317,6.725,6.863,7.7129,3.396226415,5.45,12.28,17.82,387.86,0.0861,0.0951,0.0303,0.0271,0.0522,2.87651664,3.33982804,0.972198288,-1.831180364,-1.154057923,5.74303414,54.9,-1.10117796,3.099319865,-16.28237611,0.660613468,80.7,6.9,0.99065935,1.384349036,1.248776016,-0.990581526,-1.435420385,1.242279444,-1.435420385
19911031,4.807,4.917,5.154,5.612,6.072,6.519,6.704,7.7774,2.848575712,5.21,12.2533,17.2033,392.46,0.0855,0.0949,0.0054,0.0043,0.0499,2.776626438,2.808758181,1.841797159,11.94542787,-0.601222091,6.854347918,53.1,-0.944764451,2.932835664,-22.15549886,0,80.5,7,0.804283763,1.376671456,1.239312553,-1.107372626,-1.816833117,1.161510567,-1.816833117
19911129,4.084,4.435,4.789,5.355,5.792,6.355,6.587,7.7583,3.066566941,4.81,12.2267,16.5867,375.22,0.0848,0.0945,0.0082,0.0106,0.0456,2.771319257,3.020487447,1.811585634,15.38608668,0.475005706,7.890397863,49.5,-0.864699203,3.594075842,-15.68424715,-0.163265342,80.3,7,0.600590659,1.230913832,1.006381352,-1.143043698,-1.663587362,0.985252485,-1.663587362
19911231,3.767,3.933,4.171,4.73,5.177,5.789,5.917,7.1252,2.980625931,4.43,12.2,15.97,417.09,0.0831,0.0926,0.0581,0.0436,0.0407,2.76339642,2.93706868,2.117147416,18.44744102,0.838096178,8.29685653,46.8,-0.789397885,4.249107961,-12.0720559,0.245599796,79.9,7.3,0.512812743,1.262697736,1.35566133,-1.175132149,-1.549695519,0.967281879,-1.549695519
19920131,3.748,3.912,4.339,5.04,5.748,6.246,6.421,7.6606,2.672605791,4.03,12.24,16.0433,408.79,0.082,0.0913,-0.0324,-0.0173,0.038,2.567901442,2.637515525,3.027107856,52.22316487,0.638016504,9.69811517,47.3,-0.631358224,6.244762706,-15.32684566,-0.490597877,79.3,7.3,0.3969787,1.179229923,0.90939137,-1.275235221,-1.514636893,0.866893317,-1.514636893
19920228,3.87,4.004,4.401,5.237,5.819,6.367,6.649,7.6253,2.818991098,4.06,12.28,16.1167,412.7,0.0829,0.0923,0.0051,0.0096,0.0384,2.65922602,2.779988828,3.228941137,28.19603403,2.057049554,10.71713068,52.7,-0.414858022,5.872703938,-5.428071401,0.409668742,79.8,7.4,0.04827334,0.999831758,0.628454927,-1.014920057,-1.098504151,0.610498781,-1.098504151
19920331,4.062,4.128,4.609,5.563,6.244,6.745,6.915,7.7596,3.189910979,3.98,12.32,16.19,403.69,0.0835,0.0925,-0.0094,-0.0073,0.0404,2.651670514,3.140090045,3.088244221,8.865368316,3.385026678,10.88807607,54.6,-0.218601499,5.070716537,-3.44163522,0.902755413,80.3,7.4,-0.131612806,0.794734541,0.406460673,-1.08617926,-0.603474416,0.406635295,-0.603474416
19920430,3.524,3.769,4.376,5.398,6.071,6.607,6.917,7.8484,3.182827535,3.73,12.32,16.4767,414.95,0.0833,0.0921,0.0016,0.0016,0.0375,2.455269701,3.133225336,2.97611836,7.213752817,3.950052337,11.28800075,52.6,0.121783591,5.555271927,-2.118082208,0.984421403,80.7,7.4,-0.234759597,0.673549093,0.753948381,-1.105025893,-0.632973069,0.291459324,-0.632973069
19920529,3.656,3.769,4.269,5.173,5.801,6.304,6.685,7.6194,3.02359882,3.82,12.32,16.7633,415.35,0.0828,0.0913,0.0243,0.0254,0.0363,2.355266667,2.978789076,3.375420993,6.912181224,3.276257456,11.52012615,55.7,0.355204108,5.544252407,-0.596423239,1.063404704,80.8,7.6,-0.119269026,0.601603285,0.560500409,-1.010137895,-0.74265184,0.290239795,-0.74265184
19920630,3.534,3.636,4.063,4.799,5.453,5.995,6.308,7.5786,3.014705882,3.76,12.32,17.05,408.14,0.0822,0.0905,0.02,0.0156,0.0366,2.443730628,2.970156761,3.015253967,14.41339016,2.301469157,10.44262636,53.6,0.329146315,5.836902463,2.390552085,1.634023285,80.7,7.8,0.134467055,0.712708821,0.627232586,-1.073677955,-0.536947916,0.466106949,-0.536947916
19920731,3.097,3.237,3.58,4.367,5.002,5.561,5.843,7.15,3.15712188,3.25,12.3433,17.38,424.21,0.0807,0.0884,0.0398,0.0308,0.0321,2.344223616,3.108309506,3.353397528,20.45769504,3.184657665,11.1036097,53.9,0.437895669,5.912394623,2.189142148,1.800375961,81.2,7.7,-0.071965207,0.706371306,0.837404123,-1.248424306,-0.42620236,0.383579124,-0.42620236
19920831,3.046,3.216,3.436,4.109,4.742,5.34,5.626,7.1916,3.074670571,3.3,12.3667,17.71,414.03,0.0795,0.0865,0.0067,0.009,0.0313,2.432299514,3.028349659,3.674165583,18.98973506,2.569675207,11.6752745,53.4,0.55180813,6.232282253,1.601635839,1.716429552,80.6,7.6,0.019221303,0.629726014,0.72465064,-1.086854538,-0.233972545,0.373685398,-0.233972545
19920930,2.711,2.737,3.105,3.774,4.404,4.976,5.355,7.0045,2.99270073,3.22,12.39,18.04,417.8,0.0792,0.0862,0.0185,0.0099,0.0291,2.335463458,2.948793303,3.227097593,28.87082398,1.899317591,12.71120576,49.7,0.554400698,6.629976583,4.374454896,1.794501662,80.6,7.6,0.190297961,0.693718292,0.804176874,-1.095676179,-0.079317446,0.483626937,-0.079317446
19921030,2.792,3.012,3.606,4.458,5.069,5.657,6.017,7.2241,3.279883382,3.1,12.3867,18.39,418.68,0.0799,0.0884,-0.0198,-0.0156,0.0286,2.517615489,3.22724314,3.356831909,16.98393976,2.871033399,13.54745835,50.3,0.706658198,7.470221795,1.964699738,1.869213301,81,7.3,-0.159728998,0.512150249,0.710684038,-1.069398657,0.244164655,0.228583965,0.244164655
19921130,2.72,3.329,3.922,4.739,5.429,5.967,6.244,7.3078,3.120464441,3.09,12.3833,18.74,431.35,0.081,0.0896,0.001,0.0069,0.0313,2.420974851,3.072767652,3.37403599,6.562488735,3.394932584,13.51271153,53.6,0.887594759,7.099307975,1.771699885,1.379332213,81.2,7.4,-0.258031666,0.394711064,0.723723386,-0.992859793,0.026692108,0.117613219,0.026692108
19921231,2.944,3.135,3.651,4.5,5.211,5.681,6.051,7.0947,2.966714906,2.92,12.38,19.09,435.71,0.0798,0.0881,0.0246,0.0228,0.0322,2.414230532,2.923559376,5.777290421,15.26134005,3.761530894,13.27665742,54.2,1.060291634,7.458639393,3.108019589,1.541612681,81,7.4,-0.600544477,0.31415908,0.267352837,-0.949096427,-0.054602424,-0.072168736,-0.054602424
19930129,2.883,2.951,3.446,4.21,4.779,5.231,5.667,6.8122,3.253796095,3.02,12.4133,19.34,438.78,0.0791,0.0867,0.028,0.025,0.03,2.595141003,3.201981123,1.622033189,-12.5952409,4.882307201,12.63307154,55.8,1.297039803,5.937026834,4.525659159,1.948113557,81.3,7.3,-0.498681182,0.096501949,0.500915035,-0.721629023,0.268871322,-0.161445962,0.268871322
19930226,2.741,3.002,3.311,3.915,4.418,4.942,5.309,6.4942,3.246753247,3.03,12.4467,19.59,443.38,0.0771,0.0839,0.0354,0.0256,0.0293,2.590339095,3.195159981,1.136969906,-5.633025644,4.478166642,11.03855697,55.2,1.578299968,5.889088441,2.602749524,1.943380999,81.4,7.1,-0.318467092,-0.059433322,0.483718948,-0.708029133,0.152761911,-0.180464475,0.152761911
19930331,2.883,2.941,3.352,3.915,4.491,4.959,5.247,6.531,3.019410496,3.07,12.48,19.84,451.67,0.0758,0.0815,0.0021,0.0025,0.0295,2.674202695,2.97472359,0.854657173,8.309275856,3.636867559,10.30450142,53.5,1.483884891,5.404316112,4.628592776,2.101936722,81.3,7,-0.037733265,0.016311788,0.92070252,-0.764227788,-0.056814181,-0.016122887,-0.056814181
19930430,2.873,2.961,3.297,3.786,4.344,4.837,5.152,6.446,3.156384505,2.96,12.4933,19.67,440.19,0.0746,0.0814,0.0072,0.0052,0.0287,2.578411716,3.107594696,2.20379874,24.98889113,3.232629402,10.32191872,50.2,1.618839084,6.019985883,5.068148648,2.578708561,81.4,7.1,-0.062117449,-0.045198434,0.787196378,-0.697377514,0.005740202,-0.068663832,0.005740202
19930528,2.975,3.114,3.631,4.18,4.661,5.07,5.397,6.4656,3.221188261,3,12.5067,19.5,450.19,0.0743,0.0821,0.0047,0.002,0.0296,2.573671464,3.170395859,2.018248269,12.21856844,2.528395826,11.40405207,51.2,1.742858089,6.0166086,5.14926763,2.252709902,81,7.1,0.081571367,-0.121959605,0.734327978,-0.695842742,0.050016765,-0.053163874,0.050016765
19930630,2.883,3.084,3.5,3.983,4.397,4.747,5.052,6.0909,2.997858672,3.04,12.52,19.33,450.53,0.0733,0.0807,0.0449,0.0293,0.0307,2.38543421,2.953801244,1.733811553,9.133646221,2.759413237,11.95806945,49.6,1.844971509,5.915969427,2.142243559,1.448134719,81.1,7,0.056312194,-0.196949036,0.668009953,-0.74184206,-0.202992515,-0.105858398,-0.202992515
19930730,2.904,3.084,3.495,4.1,4.529,4.831,5.2,6.0717,2.846975089,3.06,12.52,19.69,448.13,0.0717,0.0793,0.0191,0.01,0.0304,2.381064869,2.807201878,1.90251607,4.3688695,2.217276005,11.85681282,50.2,2.046777875,5.815911441,0,1.44930073,81.2,6.9,0.144066968,-0.297414213,0.709885645,-0.546756681,-0.280741891,-0.131144101,-0.280741891
19930831,2.913,3.063,3.353,3.833,4.225,4.493,4.795,5.7302,2.840909091,3.03,12.52,20.05,463.56,0.0685,0.076,0.0434,0.0287,0.0302,2.37454079,2.801303623,1.540619691,1.405175346,2.681259615,11.4789176,50.7,2.06125377,5.660554726,0.099255591,0.404367716,81.1,6.8,0.01427037,-0.342769466,0.498381878,-0.531867976,-0.270427407,-0.212556546,-0.270427407
19930930,2.802,2.972,3.373,3.848,4.2,4.545,4.777,5.6792,2.763997165,3.09,12.52,20.41,458.93,0.0666,0.0734,0.0005,0.0043,0.0295,2.462504731,2.726488356,1.631236705,11.05776519,2.954904257,11.16700689,50.8,2.243958942,5.513001952,-1.568659617,0.322841281,81.4,6.7,-0.040748568,-0.448921247,0.450287982,-0.419799655,-0.196762879,-0.303299687,-0.196762879
19931029,2.853,3.084,3.457,3.937,4.297,4.595,4.812,5.7072,2.752293578,2.99,12.54,20.9033,467.83,0.0667,0.0731,0.0096,0.0051,0.0302,2.455785078,2.715098907,1.521546694,12.54472742,2.932612119,10.50007387,53.4,2.32995438,5.31321502,0.871676221,0,81.8,6.8,0.036587512,-0.417696832,0.268335241,-0.479121901,-0.300001079,-0.246454653,-0.300001079
19931130,2.802,3.197,3.632,4.171,4.532,4.906,5.144,6.056,2.744546094,3.02,12.56,21.3967,461.79,0.0693,0.0766,-0.0259,-0.0188,0.031,2.543279677,2.707558661,1.781223696,22.50960414,2.937571721,10.01580499,53.8,2.436111263,5.441887751,0.486618965,0.241448809,82,6.6,-0.001171801,-0.48750463,0.169396198,-0.552040017,-0.17589146,-0.309178375,-0.17589146
19931231,2.965,3.063,3.636,4.202,4.464,4.942,5.209,6.0732,2.810962755,2.96,12.58,21.89,466.45,0.0693,0.0769,0.002,0.0067,0.0306,2.536367849,2.772180293,1.918013807,22.25279773,3.426840982,9.803651492,55.6,2.51615115,5.028693595,0.39408918,0.160901081,82.3,6.5,-0.070651572,-0.603120625,0.043150379,-0.539865732,-0.127999077,-0.405010758,-0.127999077
19940131,2.812,3.012,3.517,4.077,4.435,4.743,5.015,5.8634,2.450980392,3.05,12.6233,22.1633,481.61,0.0692,0.0765,0.0257,0.0202,0.0298,2.52949349,2.421425812,2.551870349,3.786460562,3.344985393,9.348999273,56,2.47357346,5.292664104,2.043866768,0.321027563,82.5,6.6,-0.076917134,-0.512968614,0.262670429,-0.447571444,-0.371383424,-0.348818226,-0.371383424
19940228,2.924,3.421,4.063,4.634,5.021,5.347,5.59,6.4215,2.51572327,3.25,12.6667,22.4367,467.14,0.0708,0.0776,-0.045,-0.0286,0.0325,2.702867239,2.484599859,2.63377704,12.73034298,3.023385669,9.505216006,56.5,2.43181542,6.002154773,0.885396832,0.240288462,82.3,6.6,-0.174465039,-0.410185847,0.318210715,-0.373492052,-0.321094365,-0.325114831,-0.321094365
19940331,3.412,3.544,4.477,5.165,5.662,5.98,6.202,6.9796,2.651779484,3.34,12.71,22.71,445.77,0.0748,0.0813,-0.0395,-0.0383,0.035,2.338236023,2.617229277,3.27341822,21.58077398,4.092781197,9.314648921,56.9,2.887393822,6.336821429,2.043866768,0.079968017,83,6.5,-0.516478168,-0.621860032,-0.067518306,-0.286442872,-0.269237429,-0.600689488,-0.269237429
19940429,3.636,3.943,4.997,5.671,6.11,6.42,6.587,7.1931,2.364394993,3.56,12.7533,23.54,450.91,0.0788,0.0852,-0.015,-0.0097,0.0368,2.424905525,2.336876101,2.044931368,-1.292193142,4.280434421,8.58600935,57.4,2.919099607,5.901857166,0.579711768,-0.478469812,83.2,6.4,-0.406296893,-0.663897361,-0.083976218,-0.148766917,-0.442632223,-0.579166422,-0.442632223
19940531,3.839,4.292,5.297,5.925,6.317,6.555,6.722,7.2994,2.288488211,4.01,12.7967,24.37,456.51,0.0799,0.0862,-0.0082,-0.0062,0.0414,2.509092199,2.262695093,3.39740105,9.878945267,5.184303004,6.874050556,58.2,2.971959111,5.233065924,-3.27266935,-0.478469812,83.4,6.1,-0.617283211,-0.776509585,-0.202515511,0.06428558,-0.463361496,-0.738182413,-0.463361496
19940630,3.544,4.23,5.427,6.082,6.388,6.734,6.916,7.517,2.494802495,4.25,12.84,25.2,444.27,0.0797,0.0865,-0.01,-0.0081,0.0414,2.506845686,2.464190394,3.449567013,-5.024604734,5.617485792,6.326648647,58.8,3.089213624,5.748134466,-1.06538538,0,83.7,6.1,-0.721171154,-0.815242894,-0.113426656,0.206732298,-0.108167653,-0.801442386,-0.108167653
